ID;PUNTO DE MEDICION;ESTADO;FECHA;DIAF;MESF;ANOF;HORA;HORARIO;CAUDAL ACUMULADO ANTERIOR;CAUDAL ACUMULADO;LECTURA MES ANTERIOR;LECTURA REGISTRO;INSTRUMENTO
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Punto Sin Macromedidor;2/12/22;2;12;2022;8:37:00 a. m.;AM;;;21,08;21,07; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;1/12/22;1;12;2022;9:25:00 a. m.;AM;2.147.951,00;2.299.119,00;50,7;65,7; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;1/12/22;1;12;2022;9:37:00 a. m.;AM;1.598.430,00;1.659.679,00;28,83;22,72; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;1/12/22;1;12;2022;9:39:00 a. m.;AM;1.399.238,00;1.454.752,00;28,23;22,12; MA 
;Mata Plátano;Operacion Correcta;1/12/22;1;12;2022;7:36:00 a. m.;AM;139.487,91;160.634,00;4,27;4,8;
BM25;"Sacramento 3""";Operacion Correcta;1/12/22;1;12;2022;10:52:00 a. m.;AM;114.259,00;127.550,00;5,17;5,09;
SPM01;"Pozo Miraflores        ( 8"" )";Pozo Apagado;2/1/23;2;1;2023;1:24:00 p. m.;PM;3.016.043,00;3.016.043,00;  ;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;2/1/23;2;1;2023;1:51:00 p. m.;PM;5.526.721,00;5.663.874,00;50,2;49,9; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Pozo Apagado;2/1/23;2;1;2023;1:41:00 p. m.;PM;7.822,00;7.882,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;2/1/23;2;1;2023;1:58:00 p. m.;PM;17.139.455,00;17.337.566,00;78,82;70,76; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;2/1/23;2;1;2023;2:08:00 p. m.;PM;4.459.093,00;4.551.112,00;68,7;68,6; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Pozo Apagado;2/1/23;2;1;2023;2:22:00 p. m.;PM;912.546,46;917.523,39;  ;  ; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;2/1/23;2;1;2023;2:39:00 p. m.;PM;4.101.042,00;4.198.280,00;37,9;39; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;2/1/23;2;1;2023;2:47:00 p. m.;PM;156.770,00;156.770,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;2/1/23;2;1;2023;2:36:00 p. m.;PM;135.776,00;135.776,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;2/1/23;2;1;2023;2:56:00 p. m.;PM;990.675,05;1.129.534,89;50,74;  ; MA 
HM22;Medidor para venta de agua Malinches;Pozo Apagado;2/1/23;2;1;2023;2:55:00 p. m.;PM;1.000,90;1.000,90;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;2/1/23;2;1;2023;3:03:00 p. m.;PM;1.212.789,85;1.448.589,09;85,23;  ; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;2/1/23;2;1;2023;3:21:36 a. m.;AM;68.817,00;230.725,00;109,49;109; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;2/1/23;2;1;2023;3:15:00 p. m.;PM;6.047.971,00;6.189.649,00;51;51,9; MA 
HM19;"Pozo Boruca (8"")";Operacion Correcta;2/1/23;2;1;2023;3:31:00 p. m.;PM;;416.338,54;  ;23,89; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;2/1/23;2;1;2023;3:21:00 p. m.;PM;1.207.249,00;1.264.824,00;29,46;29,14; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Pozo Apagado;2/1/23;2;1;2023;2:54:00 p. m.;PM;328.399,00;360.723,00;  ;13,7; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;2/1/23;2;1;2023;3:00:00 p. m.;PM;1.836.302,60;1.908.092,80;29,94;30,03; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Pozo Apagado;2/1/23;2;1;2023;2:44:00 p. m.;PM;455.914,00;472.740,00;  ;10,47; MA 
SRM26;Pozo Joya 1;Operacion Correcta;2/1/23;2;1;2023;11:28:00 a. m.;AM;514.998,73;536.502,15;8,96;7,6; MA 
SRM33;Pozo Joya 2;Operacion Correcta;2/1/23;2;1;2023;11:28:00 a. m.;AM;3.340.651,60;3.404.493,00;26,49;24,99; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;2/1/23;2;1;2023;11:38:00 a. m.;AM;2.391.952,00;2.461.067,00;35,2;35,03; MA 
SRM30;"Pozo Santiago ( 8"" )";Pozo Apagado;2/1/23;2;1;2023;11:17:00 a. m.;AM;1.591.907,00;1.599.757,00;  ;  ; MA 
SRM25;"Pozo Burial       ( 6"" )";Pozo Apagado;2/1/23;2;1;2023;11:08:00 a. m.;AM;1.639.234,00;1.681.212,00;  ;31,37; MA 
SRM12;"Pozo Highland Ranch (3"")";Pozo Apagado;2/1/23;2;1;2023;9:35:00 a. m.;AM;642.279,00;650.029,00;  ;  ; MA 
SIM04;Pozo Santa Cruz I        ;Pozo Apagado;2/1/23;2;1;2023;8:08:00 a. m.;AM;1.660.940,80;1.686.294,80;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Operacion Correcta;2/1/23;2;1;2023;8:05:00 a. m.;AM;153.199,95;200.306,74;45,62;  ; MA 
;Pozo Vilaseca;Pozo Apagado;2/1/23;2;1;2023;10:46:00 a. m.;AM;64.721,85;86.390,59;  ;  ;
;Rebombeo Vilaseca  Rebombeo Chizos;Punto Sin Macromedidor;2/1/23;2;1;2023;;AM;;;;;
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;2/1/23;2;1;2023;8:38:00 a. m.;AM;767.098,00;789.838,00;12,1;6,59; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;2/1/23;2;1;2023;8:40:00 a. m.;AM;997.052,00;1.016.947,00;7;6,39; MA 
SIM14;"Limpieza Tanque Victoria 8""";Linea fuera de Operación;2/1/23;2;1;2023;8:35:00 a. m.;AM;19.829,00;19.829,00;28,98;  ; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;2/1/23;2;1;2023;8:32:00 a. m.;AM;1.596.151,00;1.633.034,00;28,98;  ; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Linea fuera de Operación;2/1/23;2;1;2023;8:30:00 a. m.;AM;832.845,27;840.060,06;  ;  ; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Linea fuera de Operación;2/1/23;2;1;2023;8:29:00 a. m.;AM;19.396,07;19.613,80;  ;  ; MA 
PEND;"Victoria Saliendo 6""";Linea fuera de Operación;2/1/23;2;1;2023;8:28:00 a. m.;AM;1.763.468,00;1.823.259,00;34,84;  ; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Linea fuera de Operación;2/1/23;2;1;2023;9:43:00 a. m.;AM;276.512,00;285.538,00;  ;  ; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;2/1/23;2;1;2023;9:47:00 a. m.;AM;521.867,00;546.423,00;8,68;6,4; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;2/1/23;2;1;2023;9:46:00 a. m.;AM;521.867,00;530.044,00;8,3;6,6; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;2/1/23;2;1;2023;10:20:00 a. m.;AM;231.900,00;234.609,00;1,02;0,6; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;2/1/23;2;1;2023;10:23:00 a. m.;AM;77.790,00;90.297,00;12,68;  ; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Operacion Correcta;2/1/23;2;1;2023;10:44:00 a. m.;AM;165.233,00;181.533,00;17,05;15,36; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;2/1/23;2;1;2023;10:52:00 a. m.;AM;1.544.672,00;1.583.415,00;14,8;13,01; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;2/1/23;2;1;2023;10:52:00 a. m.;AM;1.350.228,00;1.387.138,90;22,6;22,02; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;2/1/23;2;1;2023;10:44:00 a. m.;AM;165.233,00;181.533,00;17,05;15,36; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Linea fuera de Operación;2/1/23;2;1;2023;10:49:00 a. m.;AM;13.891,00;14.023,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;2/1/23;2;1;2023;10:48:00 a. m.;AM;25.158,00;25.968,00;0,96;1,3; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;2/1/23;2;1;2023;10:24:00 a. m.;AM;227.862,00;259.928,00;5,69;8,95; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;2/1/23;2;1;2023;10:24:00 a. m.;AM;1.520.982,00;1.558.493,00;7,53;3; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;2/1/23;2;1;2023;10:31:00 a. m.;AM;1.534.926,00;1.570.967,00;17,14;20,16; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;2/1/23;2;1;2023;10:36:00 a. m.;AM;1.201.900,00;1.230.734,00;13,94;14,61; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;2/1/23;2;1;2023;10:34:00 a. m.;AM;3.870.304,00;3.948.960,00;42,96;44,58; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;2/1/23;2;1;2023;7:47:00 a. m.;AM;885.211,13;903.105,77;8,47;7,03; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;2/1/23;2;1;2023;7:54:00 a. m.;AM;1.380.482,50;1.412.847,74;14,86;13,4; MA 
SIM19;Cruz Roja Bunt Planet;Estación Fuera de Operación Definitiva;2/1/23;2;1;2023;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Linea fuera de Operación;2/1/23;2;1;2023;7:37:00 a. m.;AM;643.677,00;646.175,00;  ;  ; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;2/1/23;2;1;2023;9:49:00 a. m.;AM;2.582.433,00;2.654.891,00;27,99;24,91; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;2/1/23;2;1;2023;9:57:00 a. m.;AM;1.632.264,00;1.687.471,00;22,53;14,19; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;2/1/23;2;1;2023;9:59:00 a. m.;AM;274.945,00;310.597,00;10,28;14,08; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;2/1/23;2;1;2023;7:41:00 a. m.;AM;2.804.594,00;2.940.267,00;48,22;58,94; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;2/1/23;2;1;2023;11:21:00 a. m.;AM;671.621,00;882.507,00;49,26;78,12; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;2/1/23;2;1;2023;11:22:00 a. m.;AM;11.264.926,00;11.499.809,00;81,64;94,54; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Operacion Correcta;2/1/23;2;1;2023;11:34:00 a. m.;AM;579.299,89;579.299,89;  ;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;2/1/23;2;1;2023;11:27:00 a. m.;AM;983.901,29;1.017.573,50;13,17;16,07; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Estación Fuera de Operación Definitiva;2/1/23;2;1;2023;;AM;;;;; MA 
;Iris Hernández;Operacion Correcta;2/1/23;2;1;2023;9:13:00 a. m.;AM;496.138,00;551.412,00;20,46;12,7; M1  
PEND;Derivación ASADA San Pedro de Barva;Macromedidor en mal estado;;0;12;2022;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;3/1/23;3;1;2023;9:06:00 a. m.;AM;3.400.362,80;3.460.610,90;19,26;15,69; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;3/1/23;3;1;2023;9:11:00 a. m.;AM;2.104.811,00;2.149.413,00;16,77;13,07; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;3/1/23;3;1;2023;8:27:00 a. m.;AM;5.805.767,50;5.931.061,00;68,68;61,73; MA 
;29 Catarata;Operacion Correcta;3/1/23;3;1;2023;10:39:00 a. m.;AM;318.334,00;363.605,00;16,51;13,75;
BM16;Arrieta;Operacion Correcta;3/1/23;3;1;2023;9:50:00 a. m.;AM;4.027.559,20;4.140.864,50;14,69;29,87; MA 
;La Anexa;Operacion Correcta;3/1/23;3;1;2023;9:57:00 a. m.;AM;178.155,00;195.102,00;8,77;6,57; M1 
BM03;Carlos Steinvorth;Operacion Correcta;3/1/23;3;1;2023;10:01:00 a. m.;AM;3.765.821,20;3.823.805,70;10,54;19,76; MA 
;29 A;Macromedidor en mal estado;3/1/23;3;1;2023;11:09:00 a. m.;AM;93.097,00;93.097,00;16,37;13,23; M1 
BM14;Sacramento;Operacion Correcta;3/1/23;3;1;2023;12:07:00 p. m.;PM;3.512.995,00;3.573.984,00;8,31;31,75; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;2/1/23;2;1;2023;2:16:00 p. m.;PM;207.886,00;210.331,00;0,74;0,86; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;2/1/23;2;1;2023;2:07:00 p. m.;PM;11.600.609,00;11.890.991,00;74,54;84,14; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;2/1/23;2;1;2023;8:02:00 a. m.;AM;6.282.289,00;6.338.419,00;8,12;23,45; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;2/1/23;2;1;2023;8:07:00 a. m.;AM;7.973.496,00;7.973.516,00;10,95;17,08; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;2/1/23;2;1;2023;8:14:00 a. m.;AM;8.895.065,00;9.183.317,00;106,9;87; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;2/1/23;2;1;2023;8:16:00 a. m.;AM;7.129.194,00;7.242.608,00;46,17;40,34; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;2/1/23;2;1;2023;8:18:00 a. m.;AM;4.019.685,00;4.034.922,00;7,47;5,17; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;2/1/23;2;1;2023;8:20:00 a. m.;AM;6.671.827,00;6.811.498,00;46,14;52,54; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;2/1/23;2;1;2023;1:52:00 p. m.;PM;;;99,85;26,67; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;2/1/23;2;1;2023;8:31:00 a. m.;AM;;56.808,00;21,07;23,75; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;2/1/23;2;1;2023;8:43:00 a. m.;AM;2.299.119,00;2.484.361,00;65,7;61,09; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;2/1/23;2;1;2023;8:52:00 a. m.;AM;1.659.679,00;1.723.606,00;22,72;23,19; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;2/1/23;2;1;2023;8:55:00 a. m.;AM;1.454.752,00;1.512.887,00;22,12;22,43; MA 
;Mata Plátano;Operacion Correcta;3/1/23;3;1;2023;7:26:00 a. m.;AM;160.634,00;175.597,22;4,8;3,81;
BM25;"Sacramento 3""";Operacion Correcta;3/1/23;3;1;2023;11:41:00 a. m.;AM;127.550,00;142.123,00;5,09;5,29;
SPM01;"Pozo Miraflores        ( 8"" )";Pozo Apagado;2/2/23;2;2;2023;11:42:00 a. m.;AM;3.016.043,00;3.016.043,00;  ;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;2/2/23;2;2;2023;11:22:00 a. m.;AM;5.663.874,00;5.793.878,00;49,9;50; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Pozo Apagado;2/2/23;2;2;2023;11:33:00 a. m.;AM;7.822,00;7.882,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;2/2/23;2;2;2023;11:59:00 a. m.;AM;17.337.566,00;17.523.650,00;70,76;78,89; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;2/2/23;2;2;2023;12:22:00 p. m.;PM;4.551.112,00;4.652.765,00;68,6;  ; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Pozo Apagado;2/2/23;2;2;2023;12:17:00 p. m.;PM;917.523,39;926.473,68;  ;  ; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;2/2/23;2;2;2023;12:01:00 p. m.;PM;4.198.280,00;4.296.344,00;39;36,6; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;2/2/23;2;2;2023;11:56:00 a. m.;AM;156.770,00;156.770,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;2/2/23;2;2;2023;11:53:00 a. m.;AM;135.776,00;135.776,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Macromedidor en mal estado;2/2/23;2;2;2023;11:43:00 a. m.;AM;462.542,64;;  ;  ; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;2/2/23;2;2;2023;11:45:00 a. m.;AM;1.000,90;1.000,90;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;2/2/23;2;2;2023;11:39:00 a. m.;AM;1.448.589,09;1.624.679,62;;; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;2/2/23;2;2;2023;11:14:00 a. m.;AM;230.725,00;441.433,00;109;110,33; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;2/2/23;2;2;2023;11:26:00 a. m.;AM;6.189.649,00;6.309.186,00;51,9;52,09; MA 
HM19;"Pozo Boruca (8"")";Operacion Correcta;2/2/23;2;2;2023;11:08:00 a. m.;AM;416.338,54;468.185,92;23,89;24,13; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;2/2/23;2;2;2023;11:15:00 a. m.;AM;1.264.824,00;1.319.308,00;29,14;29,21; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Pozo Apagado;2/2/23;2;2;2023;10:49:00 a. m.;AM;360.723,00;395.781,00;13,7;13,67; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;2/2/23;2;2;2023;10:52:00 a. m.;AM;1.908.092,80;1.982.732,30;30,03;29,04; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Pozo Apagado;2/2/23;2;2;2023;10:57:00 a. m.;AM;472.740,00;497.368,00;10,47;10,19; MA 
SRM26;Pozo Joya 1;Operacion Correcta;2/2/23;2;2;2023;10:31:00 a. m.;AM;536.502,15;557.416,28;7,6;6,92; MA 
SRM33;Pozo Joya 2;Operacion Correcta;2/2/23;2;2;2023;10:32:00 a. m.;AM;3.404.493,00;3.471.559,10;24,99;26,61; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;2/2/23;2;2;2023;10:37:00 a. m.;AM;2.461.067,00;2.551.710,00;35,03;35,02; MA 
SRM30;"Pozo Santiago ( 8"" )";Pozo Apagado;2/2/23;2;2;2023;7:19:00 a. m.;AM;1.599.757,00;1.678.482,00;  ;  ; MA 
SRM25;"Pozo Burial       ( 6"" )";Pozo Apagado;2/2/23;2;2;2023;10:12:00 a. m.;AM;1.681.212,00;1.745.897,00;31,37;31,6; MA 
SRM12;"Pozo Highland Ranch (3"")";Pozo Apagado;2/2/23;2;2;2023;10:11:00 a. m.;AM;650.029,00;670.976,00;  ;  ; MA 
SIM04;Pozo Santa Cruz I        ;Pozo Apagado;2/2/23;2;2;2023;7:58:00 a. m.;AM;1.686.294,80;1.711.631,40;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Operacion Correcta;2/2/23;2;2;2023;7:57:00 a. m.;AM;200.306,74;264.538,00;  ;  ; MA 
;Pozo Vilaseca;Pozo Apagado;2/2/23;2;2;2023;7:40:00 a. m.;AM;86.390,59;109.529,49;  ;  ;
;Rebombeo Vilaseca  Rebombeo Chizos;Punto Sin Macromedidor;2/2/23;2;2;2023;;AM;;;;;
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;2/2/23;2;2;2023;8:24:00 a. m.;AM;789.838,00;811.358,00;6,59;9,19; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;2/2/23;2;2;2023;8:24:00 a. m.;AM;1.016.947,00;1.033.789,00;6,39;6,89; MA 
SIM14;"Limpieza Tanque Victoria 8""";Linea fuera de Operación;2/2/23;2;2;2023;8:22:00 a. m.;AM;19.829,00;19.829,00;  ;  ; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;2/2/23;2;2;2023;8:20:00 a. m.;AM;1.633.034,00;1.668.073,00;  ;29,24; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Linea fuera de Operación;2/2/23;2;2;2023;8:20:00 a. m.;AM;840.060,06;850.632,20;  ;  ; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Linea fuera de Operación;2/2/23;2;2;2023;8:21:00 a. m.;AM;19.613,80;19.811,84;  ;  ; MA 
PEND;"Victoria Saliendo 6""";Linea fuera de Operación;2/2/23;2;2;2023;8:19:00 a. m.;AM;1.823.259,00;1.886.597,00;  ;34,14; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Linea fuera de Operación;2/2/23;2;2;2023;8:46:00 a. m.;AM;285.538,00;291.385,00;  ;  ; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;2/2/23;2;2;2023;8:47:00 a. m.;AM;546.423,00;554.928,00;6,4;3,03; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;2/2/23;2;2;2023;8:47:00 a. m.;AM;530.044,00;537.394,00;6,6;2,91; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;2/2/23;2;2;2023;8:58:00 a. m.;AM;234.609,00;236.487,00;0,6;0,77; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;2/2/23;2;2;2023;9:03:00 a. m.;AM;90.297,00;105.536,00;  ;2,27; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Operacion Correcta;2/2/23;2;2;2023;7:19:00 a. m.;AM;181.533,00;194.687,00;15,36;  ; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;2/2/23;2;2;2023;9:28:00 a. m.;AM;1.583.415,00;1.618.979,60;13,01;14,7; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;2/2/23;2;2;2023;9:25:00 a. m.;AM;1.387.138,90;1.420.839,80;22,02;  ; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;2/2/23;2;2;2023;9:21:00 a. m.;AM;181.533,00;194.687,00;15,36;  ; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Linea fuera de Operación;2/2/23;2;2;2023;9:24:00 a. m.;AM;14.023,00;14.098,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;2/2/23;2;2;2023;9:22:00 a. m.;AM;25.968,00;26.745,00;1,3;  ; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;2/2/23;2;2;2023;9:54:00 a. m.;AM;259.928,00;287.474,00;8,95;5,47; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;2/2/23;2;2;2023;9:55:00 a. m.;AM;1.558.493,00;1.584.760,00;3;7,2; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;2/2/23;2;2;2023;9:51:00 a. m.;AM;1.570.967,00;1.612.525,00;20,16;25,17; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;2/2/23;2;2;2023;9:53:00 a. m.;AM;1.230.734,00;1.258.717,00;14,61;13,64; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;2/2/23;2;2;2023;9:52:00 a. m.;AM;3.948.960,00;4.022.790,00;44,58;34,84; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;2/2/23;2;2;2023;7:47:00 a. m.;AM;903.105,77;921.339,32;7,03;7,97; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;2/2/23;2;2;2023;7:53:00 a. m.;AM;1.412.847,74;1.457.886,00;13,4;14,96; MA 
SIM19;Cruz Roja Bunt Planet;Estación Fuera de Operación Definitiva;2/2/23;2;2;2023;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Linea fuera de Operación;2/2/23;2;2;2023;7:30:00 a. m.;AM;646.175,00;650.553,00;  ;  ; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;2/2/23;2;2;2023;10:26:00 a. m.;AM;2.654.891,00;2.712.852,00;24,91;27,14; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;2/2/23;2;2;2023;10:34:00 a. m.;AM;1.687.471,00;1.730.534,00;14,19;18,34; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;2/2/23;2;2;2023;10:36:00 a. m.;AM;310.597,00;341.004,00;14,08;33,23; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;2/2/23;2;2;2023;7:40:00 a. m.;AM;2.940.267,00;3.043.055,00;58,94;33,23; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;2/2/23;2;2;2023;8:23:00 a. m.;AM;882.507,00;1.074.306,00;78,12;64,41; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;2/2/23;2;2;2023;8:22:00 a. m.;AM;11.499.809,00;11.720.317,00;94,54;69,33; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Operacion Correcta;2/2/23;2;2;2023;8:15:00 a. m.;AM;579.299,89;579.299,89;  ;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;2/2/23;2;2;2023;8:18:00 a. m.;AM;1.017.573,50;1.050.812,00;16,07;13,68; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Estación Fuera de Operación Definitiva;2/2/23;2;2;2023;;AM;;;;; MA 
;Iris Hernández;Operacion Correcta;2/2/23;2;2;2023;8:12:00 a. m.;AM;551.412,00;579.579,00;12,7;9,24; M1  
PEND;Derivación ASADA San Pedro de Barva;Macromedidor en mal estado;2/2/23;2;2;2023;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;2/2/23;2;2;2023;8:14:00 a. m.;AM;3.460.610,90;3.494.709,60;15,69;13,37; MA 
